2021-01-27 19:20,21.0,54.0
2021-01-27 19:21,21.0,54.0
2021-01-27 19:22,21.0,45.0
2021-01-27 19:23,21.0,54.0
2021-01-27 19:24,21.1,45.0
2021-01-27 19:25,21.1,53.0
2021-01-27 19:26,21.1,53.0
2021-01-27 19:27,21.1,53.0
2021-01-27 19:28,21.2,53.0
2021-01-27 19:29,21.2,53.0
2021-01-27 19:30,21.2,53.0
2021-01-27 19:31,21.2,53.0
